T_A[K] T_B[K] CNT sr860x[V] sr860y[V] sr860f[Hz] sr860sin[V] yyyy-mm-dd hh:mm:ss.ccccc
267.761667 275.801667 20060 0.00015138 0.00000096 33.3330 1.0000000000 2022-12-22 08:33:29.583109
267.956667 275.978333 20061 0.00015135 0.00000095 33.3330 1.0000000000 2022-12-22 08:33:31.443000
268.163333 276.175000 20062 0.00015130 0.00000099 33.3330 1.0000000000 2022-12-22 08:33:33.314143
268.360000 276.361667 20063 0.00015127 0.00000098 33.3330 1.0000000000 2022-12-22 08:33:35.187309
268.556667 276.536667 20064 0.00015126 0.00000098 33.3330 1.0000000000 2022-12-22 08:33:37.046785
268.753333 276.725000 20065 0.00015118 0.00000093 33.3330 1.0000000000 2022-12-22 08:33:38.925262
268.958333 276.920000 20066 0.00015114 0.00000092 33.3330 1.0000000000 2022-12-22 08:33:40.808524
269.146667 277.113333 20067 0.00015117 0.00000093 33.3330 1.0000000000 2022-12-22 08:33:42.693241
269.355000 277.300000 20068 0.00015108 0.00000098 33.3330 1.0000000000 2022-12-22 08:33:44.567671
269.545000 277.478333 20069 0.00015109 0.00000095 33.3330 1.0000000000 2022-12-22 08:33:46.418710
269.746667 277.671667 20070 0.00015105 0.00000089 33.3330 1.0000000000 2022-12-22 08:33:48.302904
269.948333 277.858333 20071 0.00015101 0.00000092 33.3330 1.0000000000 2022-12-22 08:33:50.158888
270.150000 278.045000 20072 0.00015094 0.00000099 33.3330 1.0000000000 2022-12-22 08:33:52.053890
270.348333 278.228333 20073 0.00015096 0.00000092 33.3330 1.0000000000 2022-12-22 08:33:53.922266
270.555000 278.423333 20074 0.00015091 0.00000099 33.3330 1.0000000000 2022-12-22 08:33:55.825595
270.765000 278.611667 20075 0.00015088 0.00000094 33.3330 1.0000000000 2022-12-22 08:33:57.683963
270.971667 278.800000 20076 0.00015086 0.00000098 33.3330 1.0000000000 2022-12-22 08:33:59.579293
271.176667 278.988333 20077 0.00015082 0.00000095 33.3330 1.0000000000 2022-12-22 08:34:01.455578
271.373333 279.175000 20078 0.00015082 0.00000095 33.3330 1.0000000000 2022-12-22 08:34:03.318467
271.585000 279.355000 20079 0.00015074 0.00000091 33.3330 1.0000000000 2022-12-22 08:34:05.220618
271.786667 279.556667 20080 0.00015074 0.00000094 33.3330 1.0000000000 2022-12-22 08:34:07.076365
271.990000 279.746667 20081 0.00015076 0.00000097 33.3330 1.0000000000 2022-12-22 08:34:08.978005
272.196667 279.930000 20082 0.00015062 0.00000096 33.3330 1.0000000000 2022-12-22 08:34:10.875135
272.401667 280.123333 20083 0.00015067 0.00000095 33.3330 1.0000000000 2022-12-22 08:34:12.750844
272.613333 280.311667 20084 0.00015059 0.00000099 33.3330 1.0000000000 2022-12-22 08:34:14.707993
272.826667 280.498333 20085 0.00015051 0.00000097 33.3330 1.0000000000 2022-12-22 08:34:16.597640
273.026667 280.690000 20086 0.00015052 0.00000091 33.3330 1.0000000000 2022-12-22 08:34:18.479153
273.228333 280.876667 20087 0.00015046 0.00000090 33.3330 1.0000000000 2022-12-22 08:34:20.330259
273.435000 281.073333 20088 0.00015041 0.00000108 33.3330 1.0000000000 2022-12-22 08:34:22.200768
273.660000 281.248333 20089 0.00015040 0.00000094 33.3330 1.0000000000 2022-12-22 08:34:24.074849
273.836667 281.440000 20090 0.00015040 0.00000098 33.3330 1.0000000000 2022-12-22 08:34:25.978235
274.035000 281.625000 20091 0.00015037 0.00000092 33.3330 1.0000000000 2022-12-22 08:34:27.828770
274.240000 281.811667 20092 0.00015036 0.00000100 33.3330 1.0000000000 2022-12-22 08:34:29.711611
274.441667 282.000000 20093 0.00015023 0.00000097 33.3330 1.0000000000 2022-12-22 08:34:31.583171
274.646667 282.188333 20094 0.00015037 0.00000091 33.3330 1.0000000000 2022-12-22 08:34:33.476124
274.850000 282.375000 20095 0.00015030 0.00000094 33.3330 1.0000000000 2022-12-22 08:34:35.346822
275.055000 282.556667 20096 0.00015023 0.00000098 33.3330 1.0000000000 2022-12-22 08:34:37.202198
275.256667 282.738333 20097 0.00015012 0.00000094 33.3330 1.0000000000 2022-12-22 08:34:39.079925
275.465000 282.930000 20098 0.00015024 0.00000097 33.3330 1.0000000000 2022-12-22 08:34:40.939476
275.671667 283.130000 20099 0.00015014 0.00000101 33.3330 1.0000000000 2022-12-22 08:34:42.832467
275.880000 283.323333 20100 0.00015011 0.00000091 33.3330 1.0000000000 2022-12-22 08:34:44.704416
276.086667 283.506667 20101 0.00014999 0.00000089 33.3330 1.0000000000 2022-12-22 08:34:46.563465
276.293333 283.685000 20102 0.00015009 0.00000090 33.3330 1.0000000000 2022-12-22 08:34:48.448949
276.503333 283.873333 20103 0.00014998 0.00000096 33.3330 1.0000000000 2022-12-22 08:34:50.324687
276.711667 284.071667 20104 0.00014998 0.00000090 33.3330 1.0000000000 2022-12-22 08:34:52.198800
276.920000 284.255000 20105 0.00015000 0.00000090 33.3330 1.0000000000 2022-12-22 08:34:54.083171
277.128333 284.443333 20106 0.00014993 0.00000096 33.3330 1.0000000000 2022-12-22 08:34:55.961929
277.335000 284.616667 20107 0.00014994 0.00000089 33.3330 1.0000000000 2022-12-22 08:34:57.826113
277.550000 284.805000 20108 0.00014991 0.00000092 33.3330 1.0000000000 2022-12-22 08:34:59.735841
277.753333 284.993333 20109 0.00014987 0.00000091 33.3330 1.0000000000 2022-12-22 08:35:01.606651
277.956667 285.180000 20110 0.00014984 0.00000096 33.3330 1.0000000000 2022-12-22 08:35:03.486520
278.166667 285.366667 20111 0.00014978 0.00000102 33.3330 1.0000000000 2022-12-22 08:35:05.352557
278.373333 285.565000 20112 0.00014983 0.00000089 33.3330 1.0000000000 2022-12-22 08:35:07.235789
278.581667 285.755000 20113 0.00014981 0.00000099 33.3330 1.0000000000 2022-12-22 08:35:09.129391
278.786667 285.943333 20114 0.00014977 0.00000088 33.3330 1.0000000000 2022-12-22 08:35:10.984245
278.990000 286.128333 20115 0.00014972 0.00000100 33.3330 1.0000000000 2022-12-22 08:35:12.865869
279.195000 286.315000 20116 0.00014970 0.00000102 33.3330 1.0000000000 2022-12-22 08:35:14.761710
279.405000 286.496667 20117 0.00014969 0.00000093 33.3330 1.0000000000 2022-12-22 08:35:16.608878
279.608333 286.680000 20118 0.00014962 0.00000100 33.3330 1.0000000000 2022-12-22 08:35:18.507426
279.811667 286.868333 20119 0.00014962 0.00000096 33.3330 1.0000000000 2022-12-22 08:35:20.370615
280.021667 287.065000 20120 0.00014958 0.00000096 33.3330 1.0000000000 2022-12-22 08:35:22.242184
280.230000 287.263333 20121 0.00014955 0.00000094 33.3330 1.0000000000 2022-12-22 08:35:24.108767
280.436667 287.440000 20122 0.00014951 0.00000100 33.3330 1.0000000000 2022-12-22 08:35:25.989288
280.650000 287.618333 20123 0.00014945 0.00000089 33.3330 1.0000000000 2022-12-22 08:35:27.845677
280.858333 287.815000 20124 0.00014949 0.00000096 33.3330 1.0000000000 2022-12-22 08:35:29.735310
281.063333 288.001667 20125 0.00014935 0.00000093 33.3330 1.0000000000 2022-12-22 08:35:31.588731
281.273333 288.198333 20126 0.00014936 0.00000094 33.3330 1.0000000000 2022-12-22 08:35:33.467739
281.481667 288.375000 20127 0.00014946 0.00000100 33.3330 1.0000000000 2022-12-22 08:35:35.339352
281.688333 288.563333 20128 0.00014936 0.00000094 33.3330 1.0000000000 2022-12-22 08:35:37.226388
281.903333 288.751667 20129 0.00014932 0.00000101 33.3330 1.0000000000 2022-12-22 08:35:39.091606
282.108333 288.933333 20130 0.00014923 0.00000099 33.3330 1.0000000000 2022-12-22 08:35:40.963309
282.320000 289.125000 20131 0.00014926 0.00000094 33.3330 1.0000000000 2022-12-22 08:35:42.831193
282.530000 289.315000 20132 0.00014922 0.00000098 33.3330 1.0000000000 2022-12-22 08:35:44.735676
282.736667 289.496667 20133 0.00014926 0.00000097 33.3330 1.0000000000 2022-12-22 08:35:46.606109
282.946667 289.690000 20134 0.00014923 0.00000097 33.3330 1.0000000000 2022-12-22 08:35:48.493918
283.158333 289.875000 20135 0.00014920 0.00000094 33.3330 1.0000000000 2022-12-22 08:35:50.394157
283.366667 290.065000 20136 0.00014917 0.00000102 33.3330 1.0000000000 2022-12-22 08:35:52.259678
283.573333 290.253333 20137 0.00014916 0.00000093 33.3330 1.0000000000 2022-12-22 08:35:54.108118
283.781667 290.440000 20138 0.00014914 0.00000097 33.3330 1.0000000000 2022-12-22 08:35:55.994972
283.991667 290.628333 20139 0.00014914 0.00000095 33.3330 1.0000000000 2022-12-22 08:35:57.873107
284.198333 290.813333 20140 0.00014913 0.00000090 33.3330 1.0000000000 2022-12-22 08:35:59.711274
284.403333 291.000000 20141 0.00014904 0.00000098 33.3330 1.0000000000 2022-12-22 08:36:01.593272
284.611667 291.186667 20142 0.00014900 0.00000087 33.3330 1.0000000000 2022-12-22 08:36:03.451516
284.813333 291.383333 20143 0.00014903 0.00000100 33.3330 1.0000000000 2022-12-22 08:36:05.339853
285.021667 291.570000 20144 0.00014901 0.00000098 33.3330 1.0000000000 2022-12-22 08:36:07.213187
285.233333 291.765000 20145 0.00014893 0.00000099 33.3330 1.0000000000 2022-12-22 08:36:09.083133
285.446667 291.946667 20146 0.00014891 0.00000091 33.3330 1.0000000000 2022-12-22 08:36:10.955407
285.661667 292.135000 20147 0.00014890 0.00000095 33.3330 1.0000000000 2022-12-22 08:36:12.842695
285.873333 292.315000 20148 0.00014888 0.00000102 33.3330 1.0000000000 2022-12-22 08:36:14.700424
286.080000 292.498333 20149 0.00014891 0.00000096 33.3330 1.0000000000 2022-12-22 08:36:16.583651
286.295000 292.698333 20150 0.00014885 0.00000091 33.3330 1.0000000000 2022-12-22 08:36:18.469915
286.506667 292.875000 20151 0.00014881 0.00000097 33.3330 1.0000000000 2022-12-22 08:36:20.341904
286.713333 293.063333 20152 0.00014884 0.00000087 33.3330 1.0000000000 2022-12-22 08:36:22.212048
286.923333 293.248333 20153 0.00014874 0.00000091 33.3330 1.0000000000 2022-12-22 08:36:24.082597
287.130000 293.435000 20154 0.00014877 0.00000086 33.3330 1.0000000000 2022-12-22 08:36:25.956186
287.340000 293.621667 20155 0.00014878 0.00000098 33.3330 1.0000000000 2022-12-22 08:36:27.834479
287.548333 293.811667 20156 0.00014872 0.00000095 33.3330 1.0000000000 2022-12-22 08:36:29.700791
287.751667 294.000000 20157 0.00014872 0.00000101 33.3330 1.0000000000 2022-12-22 08:36:31.593850
287.961667 294.186667 20158 0.00014863 0.00000101 33.3330 1.0000000000 2022-12-22 08:36:33.458441
288.165000 294.373333 20159 0.00014872 0.00000095 33.3330 1.0000000000 2022-12-22 08:36:35.330458
288.375000 294.560000 20160 0.00014856 0.00000094 33.3330 1.0000000000 2022-12-22 08:36:37.205659
288.580000 294.743333 20161 0.00014861 0.00000088 33.3330 1.0000000000 2022-12-22 08:36:39.085521
288.785000 294.935000 20162 0.00014871 0.00000095 33.3330 1.0000000000 2022-12-22 08:36:40.950297
288.993333 295.125000 20163 0.00014865 0.00000093 33.3330 1.0000000000 2022-12-22 08:36:42.845229
289.198333 295.311667 20164 0.00014857 0.00000094 33.3330 1.0000000000 2022-12-22 08:36:44.721524
289.403333 295.496667 20165 0.00014858 0.00000097 33.3330 1.0000000000 2022-12-22 08:36:46.597458
289.606667 295.688333 20166 0.00014859 0.00000088 33.3330 1.0000000000 2022-12-22 08:36:48.477991
289.815000 295.875000 20167 0.00014850 0.00000095 33.3330 1.0000000000 2022-12-22 08:36:50.339640
290.023333 296.065000 20168 0.00014847 0.00000095 33.3330 1.0000000000 2022-12-22 08:36:52.233247
290.236667 296.255000 20169 0.00014849 0.00000095 33.3330 1.0000000000 2022-12-22 08:36:54.137516
290.450000 296.441667 20170 0.00014862 0.00000095 33.3330 1.0000000000 2022-12-22 08:36:55.991818
290.655000 296.625000 20171 0.00014881 0.00000091 33.3330 1.0000000000 2022-12-22 08:36:57.836098
290.861667 296.811667 20172 0.00014885 0.00000103 33.3330 1.0000000000 2022-12-22 08:36:59.713266
291.073333 297.000000 20173 0.00014884 0.00000088 33.3330 1.0000000000 2022-12-22 08:37:01.600467
291.283333 297.181667 20174 0.00014882 0.00000099 33.3330 1.0000000000 2022-12-22 08:37:03.466285
291.493333 297.373333 20175 0.00014885 0.00000098 33.3330 1.0000000000 2022-12-22 08:37:05.338666
291.706667 297.561667 20176 0.00014884 0.00000100 33.3330 1.0000000000 2022-12-22 08:37:07.215807
291.915000 297.748333 20177 0.00014886 0.00000094 33.3330 1.0000000000 2022-12-22 08:37:09.082814
292.120000 297.935000 20178 0.00014886 0.00000096 33.3330 1.0000000000 2022-12-22 08:37:10.955606
292.331667 298.123333 20179 0.00014888 0.00000098 33.3330 1.0000000000 2022-12-22 08:37:12.841170
292.541667 298.311667 20180 0.00014880 0.00000099 33.3330 1.0000000000 2022-12-22 08:37:14.709170
292.750000 298.496667 20181 0.00014873 0.00000095 33.3330 1.0000000000 2022-12-22 08:37:16.582820
292.958333 298.690000 20182 0.00014881 0.00000092 33.3330 1.0000000000 2022-12-22 08:37:18.447496
293.168333 298.871667 20183 0.00014877 0.00000101 33.3330 1.0000000000 2022-12-22 08:37:20.314511
293.380000 299.053333 20184 0.00014875 0.00000100 33.3330 1.0000000000 2022-12-22 08:37:22.214645
293.585000 299.238333 20185 0.00014874 0.00000093 33.3330 1.0000000000 2022-12-22 08:37:24.089283
293.796667 299.426667 20186 0.00014879 0.00000100 33.3330 1.0000000000 2022-12-22 08:37:25.958301
294.005000 299.623333 20187 0.00014869 0.00000100 33.3330 1.0000000000 2022-12-22 08:37:27.818166
294.210000 299.810000 20188 0.00014876 0.00000092 33.3330 1.0000000000 2022-12-22 08:37:29.701610
294.423333 299.988333 20189 0.00014866 0.00000092 33.3330 1.0000000000 2022-12-22 08:37:31.572583
294.630000 300.118333 20190 0.00014868 0.00000102 33.3330 1.0000000000 2022-12-22 08:37:33.458242
294.840000 300.150000 20191 0.00014864 0.00000091 33.3330 1.0000000000 2022-12-22 08:37:35.337097
295.050000 300.170000 20192 0.00014862 0.00000096 33.3330 1.0000000000 2022-12-22 08:37:37.221145
295.250000 300.170000 20193 0.00014860 0.00000092 33.3330 1.0000000000 2022-12-22 08:37:39.080655
295.445000 300.163333 20194 0.00014859 0.00000097 33.3330 1.0000000000 2022-12-22 08:37:40.964018
295.633333 300.153333 20195 0.00014860 0.00000090 33.3330 1.0000000000 2022-12-22 08:37:42.821087
295.806667 300.141667 20196 0.00014854 0.00000095 33.3330 1.0000000000 2022-12-22 08:37:44.710354
295.971667 300.135000 20197 0.00014850 0.00000092 33.3330 1.0000000000 2022-12-22 08:37:46.580930
296.125000 300.140000 20198 0.00014857 0.00000097 33.3330 1.0000000000 2022-12-22 08:37:48.465381
296.266667 300.130000 20199 0.00014849 0.00000095 33.3330 1.0000000000 2022-12-22 08:37:50.338354
296.398333 300.110000 20200 0.00014854 0.00000093 33.3330 1.0000000000 2022-12-22 08:37:52.237869
296.518333 300.095000 20201 0.00014851 0.00000095 33.3330 1.0000000000 2022-12-22 08:37:54.099508
296.625000 300.080000 20202 0.00014850 0.00000095 33.3330 1.0000000000 2022-12-22 08:37:55.982772
296.728333 300.080000 20203 0.00014844 0.00000091 33.3330 1.0000000000 2022-12-22 08:37:57.905535
296.825000 300.073333 20204 0.00014850 0.00000097 33.3330 1.0000000000 2022-12-22 08:37:59.836248
296.911667 300.070000 20205 0.00014843 0.00000094 33.3330 1.0000000000 2022-12-22 08:38:01.729992
296.995000 300.080000 20206 0.00014846 0.00000098 33.3330 1.0000000000 2022-12-22 08:38:03.610041
297.068333 300.070000 20207 0.00014852 0.00000092 33.3330 1.0000000000 2022-12-22 08:38:05.491941
297.140000 300.050000 20208 0.00014844 0.00000097 33.3330 1.0000000000 2022-12-22 08:38:07.380567
297.210000 300.050000 20209 0.00014837 0.00000090 33.3330 1.0000000000 2022-12-22 08:38:09.248728
297.270000 300.050000 20210 0.00014838 0.00000092 33.3330 1.0000000000 2022-12-22 08:38:11.117943
297.321667 300.040000 20211 0.00014837 0.00000095 33.3330 1.0000000000 2022-12-22 08:38:12.995043
297.373333 300.041667 20212 0.00014834 0.00000098 33.3330 1.0000000000 2022-12-22 08:38:14.864536
297.420000 300.046667 20213 0.00014838 0.00000096 33.3330 1.0000000000 2022-12-22 08:38:16.743454
297.468333 300.043333 20214 0.00014835 0.00000090 33.3330 1.0000000000 2022-12-22 08:38:18.655362
297.511667 300.040000 20215 0.00014840 0.00000094 33.3330 1.0000000000 2022-12-22 08:38:20.526819
297.553333 300.030000 20216 0.00014841 0.00000091 33.3330 1.0000000000 2022-12-22 08:38:22.382268
297.590000 300.035000 20217 0.00014839 0.00000100 33.3330 1.0000000000 2022-12-22 08:38:24.243633
297.626667 300.040000 20218 0.00014839 0.00000099 33.3330 1.0000000000 2022-12-22 08:38:26.144963
297.663333 300.020000 20219 0.00014841 0.00000091 33.3330 1.0000000000 2022-12-22 08:38:28.001286
297.691667 300.018333 20220 0.00014848 0.00000096 33.3330 1.0000000000 2022-12-22 08:38:29.863162
297.723333 300.020000 20221 0.00014834 0.00000098 33.3330 1.0000000000 2022-12-22 08:38:31.723447
297.748333 300.020000 20222 0.00014840 0.00000096 33.3330 1.0000000000 2022-12-22 08:38:33.619457
297.775000 300.030000 20223 0.00014834 0.00000094 33.3330 1.0000000000 2022-12-22 08:38:35.494186
297.798333 300.026667 20224 0.00014836 0.00000092 33.3330 1.0000000000 2022-12-22 08:38:37.365707
297.821667 300.020000 20225 0.00014826 0.00000098 33.3330 1.0000000000 2022-12-22 08:38:39.240217
297.845000 300.015000 20226 0.00014836 0.00000096 33.3330 1.0000000000 2022-12-22 08:38:41.143548
297.863333 300.010000 20227 0.00014834 0.00000097 33.3330 1.0000000000 2022-12-22 08:38:43.012856
297.883333 300.003333 20228 0.00014835 0.00000092 33.3330 1.0000000000 2022-12-22 08:38:44.910661
297.903333 300.000000 20229 0.00014834 0.00000094 33.3330 1.0000000000 2022-12-22 08:38:46.787148
297.920000 300.015000 20230 0.00014831 0.00000091 33.3330 1.0000000000 2022-12-22 08:38:48.660143
297.933333 300.015000 20231 0.00014839 0.00000094 33.3330 1.0000000000 2022-12-22 08:38:50.546332
297.950000 300.015000 20232 0.00014831 0.00000093 33.3330 1.0000000000 2022-12-22 08:38:52.452270
297.965000 300.016667 20233 0.00014824 0.00000088 33.3330 1.0000000000 2022-12-22 08:38:54.381803
297.980000 300.010000 20234 0.00014825 0.00000086 33.3330 1.0000000000 2022-12-22 08:38:56.281914
297.993333 300.020000 20235 0.00014832 0.00000094 33.3330 1.0000000000 2022-12-22 08:38:58.154049
298.008333 300.016667 20236 0.00014831 0.00000095 33.3330 1.0000000000 2022-12-22 08:39:00.024101
298.020000 300.020000 20237 0.00014833 0.00000101 33.3330 1.0000000000 2022-12-22 08:39:01.901988
298.033333 300.021667 20238 0.00014832 0.00000088 33.3330 1.0000000000 2022-12-22 08:39:03.786769
298.050000 300.010000 20239 0.00014823 0.00000098 33.3330 1.0000000000 2022-12-22 08:39:05.658157
298.060000 300.003333 20240 0.00014827 0.00000098 33.3330 1.0000000000 2022-12-22 08:39:07.566298
298.070000 300.010000 20241 0.00014834 0.00000098 33.3330 1.0000000000 2022-12-22 08:39:09.451907
298.080000 300.000000 20242 0.00014830 0.00000094 33.3330 1.0000000000 2022-12-22 08:39:11.329837
298.090000 300.008333 20243 0.00014826 0.00000095 33.3330 1.0000000000 2022-12-22 08:39:13.206859
298.101667 300.001667 20244 0.00014828 0.00000094 33.3330 1.0000000000 2022-12-22 08:39:15.079587
298.110000 300.010000 20245 0.00014819 0.00000096 33.3330 1.0000000000 2022-12-22 08:39:16.935110
298.120000 300.010000 20246 0.00014828 0.00000090 33.3330 1.0000000000 2022-12-22 08:39:18.812681
298.125000 300.008333 20247 0.00014829 0.00000093 33.3330 1.0000000000 2022-12-22 08:39:20.665654
298.133333 300.020000 20248 0.00014827 0.00000084 33.3330 1.0000000000 2022-12-22 08:39:22.549187
298.145000 300.003333 20249 0.00014828 0.00000098 33.3330 1.0000000000 2022-12-22 08:39:24.409366
298.150000 299.993333 20250 0.00014824 0.00000103 33.3330 1.0000000000 2022-12-22 08:39:26.278144
298.160000 300.003333 20251 0.00014823 0.00000095 33.3330 1.0000000000 2022-12-22 08:39:28.154340
298.170000 300.000000 20252 0.00014824 0.00000096 33.3330 1.0000000000 2022-12-22 08:39:30.021295
298.176667 300.000000 20253 0.00014819 0.00000091 33.3330 1.0000000000 2022-12-22 08:39:31.903145
298.180000 300.001667 20254 0.00014823 0.00000093 33.3330 1.0000000000 2022-12-22 08:39:33.756755
298.183333 300.000000 20255 0.00014828 0.00000100 33.3330 1.0000000000 2022-12-22 08:39:35.615046
298.190000 300.013333 20256 0.00014823 0.00000099 33.3330 1.0000000000 2022-12-22 08:39:37.515984
298.193333 300.020000 20257 0.00014826 0.00000090 33.3330 1.0000000000 2022-12-22 08:39:39.393048
